classifier_name,mean_accuracy_score,mean_training_time,mean_testing_time,mean_model_size,training_time,t_training_start,t_training_end,testing_time,t_testing_start,t_testing_end,accuracy_score,precision_score,recall_score,f1_score,confusion_matrix,cross_validation_count,model_size
Logistic Regression,,,,,112.29729914665222,1611357409.5897608,1611357521.88706,0.0596797466278076,1611357521.8870645,1611357521.9467442,0.9746408054702016,0.9746408054702016,0.9746408054702016,0.9746408054702016,"[[  219     0     0     0     0     0     0     0     0     0     0   532
      0     0     0     0     0     0     0     0     0     0]
 [    1     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    19
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     2     0     0     0]
 [    0     0     0     0     0     0     0     0     0    24     0   383
      0     0     0     0     0     0    28     0     0     0]
 [    0     0     0     0     0     0     0     0     0     7     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     2]
 [    0     0     0     0     0     0     0     0     0 35590     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    30     0    41
      0     0     0     0     0     0     3     0     0     0]
 [   21     0     0     0     0     0     0     0     0  1248     0 30989
      0     0     0     0     0     0    20     0    69     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    85
      0     0     0     0     0     0     0     0     6     0]
 [    1     0     0     0     0     0     0     0     0   324     0     5
      0     0     0    16     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     6
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   526     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0   108
      0     0     0     0     0     0 93649     0     0     0]
 [    0     0     0     0     0     0     0     0     0   345     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0   319
      0     0     0     0     0     0     0     0    30     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",0.0,8642.0
Logistic Regression,,,,,178.00147676467896,1611357522.447195,1611357700.4486718,0.0561058521270751,1611357700.4486785,1611357700.504784,0.962944970062062,0.962944970062062,0.962944970062062,0.962944970062062,"[[  154     0     0     0     0     0     0     0     0     0     0   558
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    18
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     2     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    33     0   279
      0     0     0     0     0     0    69     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    11     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35789     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    37     0    28
      0     0     0     0     0     0     9     0     0     0     0]
 [   19     0     0     0     0     0     0     0     0  3220     0 29201
      0     0     0    65     0     0    30     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    90
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   322     0    29
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   533     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    69
      0     0     0     0     0     0 93421     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   324     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0   312
      0     0     0    22     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     0     0     0     0     0     0     0     7]]",1.0,8642.0
Logistic Regression,,,,,195.90268683433533,1611357701.0188582,1611357896.921545,0.0576622486114501,1611357896.9215498,1611357896.979212,0.9536839676206784,0.9536839676206784,0.9536839676206784,0.9536839676206784,"[[  132     0     0     0     0     0     0     0     0     0     0   608
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    16
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    16
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     4     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    31     0   340
      0     0     0     0     0    60     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     5
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35818     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    39     0    34
      0     0     0     0     0    10     0     0     0     0]
 [   48     0     0     0     0     0     0     0     0  4177     0 27593
      0     0   299     0     0   274     0     0     5     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    46
      0     0    16     0     0    16     0     0     4     0]
 [    0     0     0     0     0     0     0     0     0   315     0    28
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   528     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    44
      0     0     0     0     0 93499     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   310     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     7     0   212
      0     0    39     0     0    79     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     4]]",2.0,8642.0
Multi Layer Perceptron  ,,,,,174.95982813835144,1611357897.5094006,1611358072.4692287,0.7100379467010498,1611358072.469238,1611358073.179276,0.9975709583783718,0.9975709583783718,0.9975709583783718,0.9975709583783718,"[[  748     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     1     0]
 [    0     1     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     1     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    17     0     0     0     1     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   414     0     0     0     0     1    19
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     6     0     0     0     2     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     2     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35570     0     5
      0     0     0    17     0     1     0     0     0     0     0]
 [    0     0     0     0     0    18     0     0     0     0    45    11
      0     0     0     0     0     0     0     0     0     0     0]
 [    3     0     0     0     1     1     0     0     0     1     1 32113
      0     1     6     1     0     8     1     1     0   209     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0   326     0    17     0     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     4     0   520     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     5
      0     0     2     0     0     0 93750     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   345     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    23
      0     0     0     0     0     0     0     0     0   326     0]
 [    0     0     0     0     0     0     0     0     0     0     0     5
      0     0     0     0     0     0     0     0     0     0     0]]",0.0,214355.0
Multi Layer Perceptron  ,,,,,214.63156986236567,1611358073.664385,1611358288.295955,0.457167387008667,1611358288.295963,1611358288.7531304,0.9939031055297132,0.9939031055297132,0.9939031055297132,0.9939031055297132,"[[  705     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     3     0     0     0     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    13     0     0     0     0     0     0     0     5
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     0     0     1     0     0     0     0     0]
 [    0     0     0     0     0   380     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     2     8     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0 35781     0     5
      0     0     0     3     0     0     0     0     0     0     0]
 [    0     0     0     0     0    33     0     0     0    30     3     7
      0     0     0     0     0     1     0     0     0     0     0]
 [   10     3     0     2     0    63     6     0     0     3     3 32082
      0     0     4    62     0     0     0     0     0   277    20]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    33
      0     0    44     0     0     0     0     0     0    14     0]
 [    0     0     0     0     0     2     0     0     0    17     0     1
      0     0     0   319     0    12     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0    23     0    22
      0     0     0     8     0   479     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     9
      0     0     0     0     0     0     0     0   315     0     0]
 [    0     0     0     0     0     1     0     0     0     0     0   282
      0     0     7     0     0     0     0     0     0    44     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     7]]",1.0,214469.0
Multi Layer Perceptron  ,,,,,279.35269498825073,1611358289.2933495,1611358568.6460447,0.5000829696655273,1611358568.6460538,1611358569.1461368,0.9962896163912724,0.9962896163912724,0.9962896163912724,0.9962896163912724,"[[  733     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0]
 [    0     9     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     2
      0     1     0     0     0     0     0     0     0     0]
 [    0     0     0    15     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     4     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     1]
 [    0     0     0     1     0   426     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35812     0     2
      0     0     3     0     2     0     0     0     0     0]
 [    0     0     0     3     0    41     1     0     0     0    34     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     3     0     3     0    25     0     0     2    15     3 32179
      0     0    18     0     6     0     0     0   108    34]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0    80     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     4     0     0     0    11     0     3
      0     0   304     0    21     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     2     0     0     0    15     0    15
      0     0     5     1   491     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    25
      0     0     0     0     0 93518     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0   304     0     0]
 [    0     0     0     0     0     0     0     0     0     0     1   182
      0     7     0     0     0     0     0     0   147     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     4]]",2.0,214601.0
Random Forest,,,,,18.59620404243469,1611358569.7699685,1611358588.3661723,3.772803783416748,1611358588.366175,1611358592.1389787,0.9996902971932424,0.9996902971932424,0.9996902971932424,0.9996902971932424,"[[  749     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     4     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     2]
 [    0     1     1     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    17     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   431     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     8     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     1     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     2]
 [    0     0     0     0     0     0     0     0     0 35592     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     3     0     0     0     0    68     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     1     0     0     0     0 32341
      0     0     1     1     0     1     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0   345     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0   521     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0 93755     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   345     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0   346     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",0.0,14380812.0
Random Forest,,,,,21.022773027420044,1611358592.6776204,1611358613.7003934,3.8410840034484863,1611358613.7003975,1611358617.5414815,0.9997874588581076,0.9997874588581076,0.9997874588581076,0.9997874588581076,"[[  711     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     6     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    18     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   377     0     0     0     0     4     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     8     0     0     2     0     0
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     1     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35788     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     2     0     0     0     0    72     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0     1     0 32530
      0     0     0     0     0     0     0     0     0     3     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      1     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     2     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0     0     0     1
      0     0     0   349     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0   531     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   324     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0   330     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     7]]",1.0,14958250.0
Random Forest,,,,,20.491511344909668,1611358618.1924672,1611358638.6839786,3.685325145721436,1611358638.683982,1611358642.369307,0.9997570943627674,0.9997570943627674,0.9997570943627674,0.9997570943627674,"[[  740     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0    12     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     1     0]
 [    0     0     0    15     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     4     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   426     0     0     0     0     0     4
      0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     2     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     1     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35818     0     0
      0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    80     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0 32393
      0     0     0     0     1     0     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0    80     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0   343     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0   525     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0 93543     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   310     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0   334     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     4]]",2.0,14881452.0
Support Vector Machines  ,,,,,1827.9886181354523,1611358643.2023523,1611360471.1909704,2007.53519821167,1611360471.1909795,1611362478.7261777,0.9510426661160839,0.9510426661160839,0.9510426661160839,0.9510426661160839,"[[  741     0     0     0     0     0     0     0     0     0     0    10
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    18     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   435     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     8     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35593     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    74     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    2     0     0     0     0     0     0     0     0  5753     0 26583
      0     0     0     0     0     0     9     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    91
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   324     0    22
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     5     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   526     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    91
      0     0     0     0     0     0 93666     0     0     0]
 [    0     0     0     0     0     0     0     0     0   345     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   117     0   208
      0     0     0     0     0     0     0     0    24     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",0.0,48747602.0
Support Vector Machines  ,,,,,10302.03514122963,1611362479.6280787,1611372781.66322,3442.5010845661163,1611372781.663242,1611376224.1643267,0.5916477403840315,0.5916477403840315,0.5916477403840315,0.5916477403840315,"[[  707     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     3     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     7     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     1     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0    18     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     3     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0   381     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0    11     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     2     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 35789     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0    74     0     0     0     0]
 [   60     0     0     0     0     0     0     0     0    66     0  3207
      0     0     0     0     0     0 29201     0     0     0     1]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     2     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0    91     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0   351     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     1     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0   533     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     1     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0   324     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0   315     0     0    19     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     0     0     0     1     0     0     0     6]]",1.0,144661502.0
